Hour,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
4202,199.809,4.7,3,4.854698191780822,90.34218873951544,30,249.809,54.7,12,54.85469819178082
4203,202.011,4.8,3,4.854698191780822,91.09342081264306,25,252.011,54.8,14,54.85469819178082
4204,201.248,4.7,4,4.854698191780822,91.72450514249917,35,251.248,54.7,19,54.85469819178082
4205,210.696,4.4,9,4.854698191780822,94.50477057018769,55,260.696,54.4,29,54.85469819178082
4206,208.805,4.6,8,4.854698191780822,97.07764712266976,40,258.8050000000001,54.6,19,54.85469819178082
4207,222.589,4.5,11,30.0991287890411,99.08482186897399,19,272.589,54.5,32,80.0991287890411
4208,234.023,4.8,9,4.854698191780822,99.91694078390138,13,284.023,54.8,19,54.85469819178082
4209,233.565,5.4,6,4.854698191780822,99.93228369561133,13,283.565,55.4,15,54.85469819178082
4210,210.981,5.2,4,4.854698191780822,99.1763372504848,11,260.981,55.2,15,54.85469819178082
4211,199.026,5.3,4,42.72134408767123,99.99731429048965,10,249.026,55.3,15,92.72134408767124
4212,190.827,5.7,5,4.854698191780822,100.3751903792544,11,240.827,55.7,17,54.85469819178082
4213,197.856,5.5,3,4.854698191780822,97.96451772611393,14,247.856,55.5,16,54.85469819178082
4214,195.484,5.5,5,4.854698191780822,96.41549181696864,16,245.484,55.5,14,54.85469819178082
4215,198.181,5.9,6,4.854698191780822,95.2537227777525,20,248.181,55.9,13,54.85469819178082
4216,206.39,5.3,6,4.854698191780822,93.61463076203103,19,256.39,55.3,17,54.85469819178082
4217,205.824,5.3,8,4.854698191780822,90.81052599396239,29,255.824,55.3,16,54.85469819178082
4218,212.606,5.1,9,67.96577468493152,90.08427736205108,28,262.606,55.1,19,117.9657746849315
4219,210.131,5.8,10,4.854698191780822,89.43521192302359,26,260.131,55.8,17,54.85469819178082
4220,227.281,5.3,11,4.854698191780822,88.19197879662275,24,277.281,55.3,19,54.85469819178082
4221,223.641,5.1,8,4.854698191780822,88.22398716194907,17,273.641,55.1,19,54.85469819178082
4222,216.273,5.1,10,4.854698191780822,87.95812869335435,18,266.273,55.1,13,54.85469819178082
4223,248.463,5.1,6,4.854698191780822,89.33483984793304,12,298.463,55.1,12,54.85469819178082
4224,229.161,4.9,4,4.854698191780822,87.25021781112852,25,279.161,54.9,12,54.85469819178082
4225,218.873,4.9,3,4.854698191780822,88.42318925267152,13,268.8729999999999,54.9,11,54.85469819178082
4226,227.1899999999999,5.0,3,4.854698191780822,89.3963631153166,13,277.1899999999999,55.0,12,54.85469819178082
4227,189.033,5.2,3,4.854698191780822,88.92941110481766,12,239.033,55.2,12,54.85469819178082
4228,175.205,5.1,4,4.854698191780822,88.71060441738035,11,225.205,55.1,15,54.85469819178082
4229,174.997,4.5,7,4.854698191780822,90.36639233164014,34,224.997,54.5,25,54.85469819178082
4230,171.52,4.3,9,4.854698191780822,92.26322537823896,41,221.52,54.3,26,54.85469819178082
4231,177.82,4.5,10,30.0991287890411,93.22519865075492,21,227.82,54.5,23,80.0991287890411
4232,179.543,4.8,9,4.854698191780822,94.80667389334184,21,229.543,54.8,17,54.85469819178082
4233,186.492,4.9,9,4.854698191780822,95.39892596689694,13,236.492,54.9,13,54.85469819178082
4234,188.459,5.7,8,4.854698191780822,96.05690234462301,22,238.459,55.7,14,54.85469819178082
4235,185.627,5.8,5,42.72134408767123,96.14898832679373,9,235.627,55.8,13,92.72134408767124
4236,191.3,5.6,5,4.854698191780822,96.43111356550328,16,241.3,55.6,16,54.85469819178082
4237,184.308,5.5,6,4.854698191780822,96.88514218989377,8,234.308,55.5,14,54.85469819178082
4238,196.871,5.0,6,4.854698191780822,96.21078064513422,12,246.871,55.0,15,54.85469819178082
4239,208.298,5.1,6,4.854698191780822,95.26494499344126,20,258.298,55.1,13,54.85469819178082
4240,203.629,4.9,5,4.854698191780822,94.77224008256808,41,253.629,54.9,16,54.85469819178082
4241,210.549,5.0,10,4.854698191780822,96.71729099915966,27,260.549,55.0,14,54.85469819178082
4242,217.755,5.4,9,67.96577468493152,96.73067577081122,28,267.755,55.4,29,117.9657746849315
4243,217.8149999999999,5.8,7,4.854698191780822,96.19737207328575,19,267.8149999999999,55.8,19,54.85469819178082
4244,212.971,6.8,9,4.854698191780822,94.82994831128161,24,262.971,56.8,24,54.85469819178082
4245,211.202,5.5,10,4.854698191780822,91.91442056552617,25,261.202,55.5,19,54.85469819178082
4246,203.1480000000001,6.2,9,4.854698191780822,93.80318800326283,34,253.1480000000001,56.2,13,54.85469819178082
4247,204.481,6.1,6,4.854698191780822,93.72484584952142,27,254.481,56.1,13,54.85469819178082
4248,204.417,5.5,4,4.854698191780822,91.57177215095597,23,254.417,55.5,12,54.85469819178082
4249,207.71,5.3,3,4.854698191780822,88.98949524557392,22,257.71,55.3,12,54.85469819178082
4250,205.758,5.0,3,4.854698191780822,88.96482628107108,24,255.758,55.0,12,54.85469819178082
4251,209.469,4.4,3,4.854698191780822,88.92191235140677,22,259.469,54.4,13,54.85469819178082
4252,196.293,4.5,4,4.854698191780822,89.96155206953564,24,246.293,54.5,24,54.85469819178082
4253,184.595,4.5,6,4.854698191780822,90.05684419193769,38,234.595,54.5,22,54.85469819178082
4254,177.981,4.4,8,4.854698191780822,91.40807330929681,37,227.981,54.4,28,54.85469819178082
4255,184.811,5.1,10,30.0991287890411,93.66045846402555,39,234.811,55.1,34,80.0991287890411
4256,186.511,5.8,8,4.854698191780822,93.99921826469772,17,236.511,55.8,14,54.85469819178082
4257,191.969,5.2,6,4.854698191780822,95.53265673625214,22,241.969,55.2,14,54.85469819178082
4258,217.477,5.6,4,4.854698191780822,96.41387062487561,14,267.477,55.6,15,54.85469819178082
4259,206.651,5.5,6,42.72134408767123,96.82396070300288,10,256.651,55.5,20,92.72134408767124
4260,187.284,5.3,5,4.854698191780822,97.64701005152335,17,237.284,55.3,19,54.85469819178082
4261,183.945,5.3,3,4.854698191780822,97.5668321414772,9,233.945,55.3,13,54.85469819178082
4262,185.453,5.2,5,4.854698191780822,97.691650764002,18,235.453,55.2,13,54.85469819178082
4263,181.853,5.3,5,4.854698191780822,96.74620703027234,12,231.853,55.3,16,54.85469819178082
4264,195.729,5.7,6,4.854698191780822,97.3887365969517,21,245.729,55.7,15,54.85469819178082
4265,210.562,5.6,8,4.854698191780822,96.9293984748264,30,260.562,55.6,17,54.85469819178082
4266,215.009,5.5,9,67.96577468493152,96.67478010227143,30,265.009,55.5,19,117.9657746849315
4267,238.447,5.5,7,4.854698191780822,96.32489908573088,15,288.447,55.5,20,54.85469819178082
4268,249.322,5.9,5,4.854698191780822,95.4539752182817,18,299.322,55.9,14,54.85469819178082
4269,247.766,5.7,8,4.854698191780822,94.68578629014205,20,297.766,55.7,23,54.85469819178082
4270,233.658,6.1,7,4.854698191780822,97.21656621413793,17,283.658,56.1,16,54.85469819178082
4271,213.356,5.2,6,4.854698191780822,95.9259807233822,6,263.356,55.2,15,54.85469819178082
4272,203.626,4.3,3,4.854698191780822,94.69534333773946,5,253.626,54.3,12,54.85469819178082
4273,200.588,4.3,2,4.854698191780822,92.82551831966558,4,250.588,54.3,12,54.85469819178082
4274,198.735,4.3,3,4.854698191780822,92.36332344903208,4,248.735,54.3,12,54.85469819178082
4275,199.938,4.7,3,4.854698191780822,92.9432020780845,5,249.938,54.7,12,54.85469819178082
4276,195.58,4.8,3,4.854698191780822,96.081849783511,10,245.58,54.8,16,54.85469819178082
4277,201.769,4.2,8,4.854698191780822,106.045018504376,28,251.769,54.2,18,54.85469819178082
4278,202.533,4.4,10,4.854698191780822,112.7122794167049,36,252.533,54.4,22,54.85469819178082
4279,214.507,5.1,11,30.0991287890411,116.2855066363726,30,264.507,55.1,21,80.0991287890411
4280,221.252,4.8,8,4.854698191780822,118.3373849180103,13,271.252,54.8,18,54.85469819178082
4281,215.681,4.5,10,4.854698191780822,110.1349428039726,15,265.681,54.5,14,54.85469819178082
4282,197.21,4.8,8,4.854698191780822,114.6951467923609,14,247.21,54.8,12,54.85469819178082
4283,190.857,4.7,4,42.72134408767123,117.1801835835898,14,240.857,54.7,13,92.72134408767124
4284,189.617,4.7,4,4.854698191780822,117.0988253287528,13,239.617,54.7,12,54.85469819178082
4285,200.974,5.0,7,4.854698191780822,117.0377035235739,8,250.974,55.0,14,54.85469819178082
4286,202.487,6.0,5,4.854698191780822,115.9454594504301,12,252.487,56.0,12,54.85469819178082
4287,201.954,5.7,6,4.854698191780822,112.8266820099063,10,251.954,55.7,14,54.85469819178082
4288,187.408,5.6,7,4.854698191780822,110.3751735346499,24,237.408,55.6,17,54.85469819178082
4289,195.385,5.8,9,4.854698191780822,107.3050978209139,35,245.385,55.8,17,54.85469819178082
4290,208.791,5.9,10,67.96577468493152,105.9584307301308,38,258.791,55.9,17,117.9657746849315
4291,208.617,5.7,10,4.854698191780822,103.2241691500566,28,258.617,55.7,17,54.85469819178082
4292,198.784,5.5,10,4.854698191780822,101.6434919993518,34,248.784,55.5,13,54.85469819178082
4293,204.177,5.7,8,4.854698191780822,99.8921078759102,21,254.177,55.7,22,54.85469819178082
4294,199.249,6.5,6,4.854698191780822,98.25563521079373,13,249.249,56.5,12,54.85469819178082
4295,192.541,5.7,4,4.854698191780822,97.60267004305541,17,242.541,55.7,14,54.85469819178082
4296,181.043,5.7,3,4.854698191780822,95.56780660675726,13,231.043,55.7,12,54.85469819178082
4297,189.325,5.8,3,4.854698191780822,95.03384447738836,15,239.325,55.8,12,54.85469819178082
4298,193.179,5.5,2,4.854698191780822,95.08193609760563,20,243.179,55.5,11,54.85469819178082
4299,191.449,5.6,3,4.854698191780822,95.65181175760485,21,241.449,55.6,11,54.85469819178082
4300,194.245,6.1,3,4.854698191780822,98.78102020828668,24,244.245,56.1,17,54.85469819178082
4301,220.2859999999999,5.6,7,4.854698191780822,107.5674847227158,43,270.2859999999999,55.6,19,54.85469819178082
4302,235.243,5.3,9,4.854698191780822,115.5283531467419,50,285.243,55.3,22,54.85469819178082
4303,230.747,5.9,8,30.0991287890411,118.6077806464787,34,280.747,55.9,38,80.0991287890411
4304,231.16,5.7,9,4.854698191780822,118.8193352810233,19,281.16,55.7,21,54.85469819178082
4305,263.7819999999999,5.2,6,4.854698191780822,118.1948576200402,27,313.7819999999999,55.2,16,54.85469819178082
4306,226.476,5.3,5,4.854698191780822,117.2502497927187,10,276.476,55.3,16,54.85469819178082
4307,222.57,5.4,6,42.72134408767123,116.5554208034965,14,272.5700000000001,55.4,15,92.72134408767124
4308,252.528,5.5,4,4.854698191780822,117.0644672678443,10,302.528,55.5,18,54.85469819178082
4309,248.496,5.6,4,4.854698191780822,117.5728897321057,12,298.496,55.6,18,54.85469819178082
4310,242.514,6.7,4,4.854698191780822,117.2591317362535,13,292.514,56.7,15,54.85469819178082
4311,214.254,6.2,6,4.854698191780822,114.3769818940587,11,264.254,56.2,14,54.85469819178082
4312,196.852,5.8,5,4.854698191780822,111.0944849528216,30,246.852,55.8,16,54.85469819178082
4313,235.807,5.7,4,4.854698191780822,107.9882201335864,23,285.807,55.7,18,54.85469819178082
4314,240.136,5.4,7,67.96577468493152,107.8782089787477,20,290.136,55.4,25,117.9657746849315
4315,237.601,5.4,8,4.854698191780822,107.0138951629406,29,287.601,55.4,16,54.85469819178082
4316,194.045,5.3,8,4.854698191780822,106.6091266638664,18,244.045,55.3,24,54.85469819178082
4317,179.774,5.5,8,4.854698191780822,104.0629582815908,34,229.774,55.5,14,54.85469819178082
4318,184.716,5.9,8,4.854698191780822,103.7971941680915,37,234.716,55.9,15,54.85469819178082
4319,184.871,5.8,4,4.854698191780822,101.6924728045907,27,234.871,55.8,15,54.85469819178082
4320,185.215,5.9,3,4.854698191780822,99.27594494057105,20,235.215,55.9,13,54.85469819178082
4321,180.079,5.9,3,4.854698191780822,98.72922928842802,21,230.079,55.9,16,54.85469819178082
4322,186.455,5.6,3,4.854698191780822,98.43607453105544,26,236.455,55.6,18,54.85469819178082
4323,193.88,5.6,4,4.854698191780822,98.39579734909437,27,243.88,55.6,18,54.85469819178082
4324,199.515,5.9,4,4.854698191780822,101.9112860159398,27,249.515,55.9,18,54.85469819178082
4325,222.761,5.0,4,4.854698191780822,110.2665581345061,23,272.761,55.0,20,54.85469819178082
4326,237.318,5.1,5,4.854698191780822,116.1039083552533,24,287.318,55.1,17,54.85469819178082
4327,229.686,5.6,7,30.0991287890411,117.9308700643862,27,279.686,55.6,25,80.0991287890411
4328,206.79,5.2,11,4.854698191780822,119.2793650586172,35,256.79,55.2,20,54.85469819178082
4329,205.124,5.0,11,4.854698191780822,120.3676346196904,43,255.124,55.0,29,54.85469819178082
4330,226.022,5.3,8,4.854698191780822,119.1244762766494,27,276.0219999999999,55.3,23,54.85469819178082
4331,238.922,5.6,6,42.72134408767123,118.7535067150761,21,288.922,55.6,15,92.72134408767124
4332,236.048,6.2,6,4.854698191780822,118.3954856687531,31,286.048,56.2,20,54.85469819178082
4333,231.508,5.8,9,4.854698191780822,118.7253475785504,19,281.508,55.8,12,54.85469819178082
4334,213.224,6.1,8,4.854698191780822,117.3739107833309,13,263.224,56.1,20,54.85469819178082
4335,217.11,6.2,7,4.854698191780822,115.0958469075218,16,267.11,56.2,15,54.85469819178082
4336,226.827,6.4,9,4.854698191780822,113.9099397569258,26,276.827,56.4,13,54.85469819178082
4337,233.961,5.8,5,4.854698191780822,111.6933320971841,33,283.961,55.8,15,54.85469819178082
4338,229.481,5.8,5,67.96577468493152,110.507297609494,25,279.481,55.8,16,117.9657746849315
4339,226.301,5.8,9,4.854698191780822,108.5198789596352,16,276.3009999999999,55.8,17,54.85469819178082
4340,225.886,5.7,7,4.854698191780822,106.3796907118389,25,275.886,55.7,14,54.85469819178082
4341,221.836,5.4,5,4.854698191780822,104.5380034463575,40,271.836,55.4,15,54.85469819178082
4342,209.102,5.2,4,4.854698191780822,104.3690359418191,29,259.102,55.2,14,54.85469819178082
4343,213.4880000000001,5.1,4,4.854698191780822,102.8287129310725,28,263.4880000000001,55.1,14,54.85469819178082
4344,205.889,5.5,4,4.854698191780822,102.3472605599968,29,255.889,55.5,19,54.85469819178082
4345,215.441,5.5,5,4.854698191780822,100.092442227777,32,265.441,55.5,19,54.85469819178082
4346,224.729,5.8,5,4.854698191780822,99.36277736151035,33,274.729,55.8,19,54.85469819178082
4347,213.85,5.6,4,4.854698191780822,100.1129519568535,34,263.85,55.6,19,54.85469819178082
4348,229.068,5.4,3,4.854698191780822,102.9056896542278,34,279.068,55.4,21,54.85469819178082
4349,241.078,4.9,3,4.854698191780822,110.6237670746178,28,291.078,54.9,22,54.85469819178082
4350,267.34,5.0,4,4.854698191780822,116.9608749173801,22,317.34,55.0,23,54.85469819178082
4351,273.59,6.2,6,30.0991287890411,119.7287073396671,23,323.59,56.2,20,80.0991287890411
4352,255.628,5.4,9,4.854698191780822,119.4319117562333,30,305.628,55.4,34,54.85469819178082
4353,243.633,5.6,10,4.854698191780822,114.2869026188457,35,293.633,55.6,19,54.85469819178082
4354,237.442,6.5,8,4.854698191780822,120.1405194888945,41,287.442,56.5,15,54.85469819178082
4355,234.323,6.6,9,42.72134408767123,121.1839520160679,24,284.323,56.6,22,92.72134408767124
4356,228.063,6.2,8,4.854698191780822,120.7231474635361,21,278.063,56.2,16,54.85469819178082
4357,204.143,5.6,6,4.854698191780822,119.8370710859522,23,254.143,55.6,15,54.85469819178082
4358,229.943,5.4,6,4.854698191780822,119.7845895979436,10,279.943,55.4,15,54.85469819178082
4359,253.611248,5.6,4,4.854698191780822,115.4517476824958,19,303.6112479999999,55.6,19,54.85469819178082
4360,258.393,5.3,5,4.854698191780822,111.1789182655871,27,308.393,55.3,15,54.85469819178082
4361,266.689,5.2,7,4.854698191780822,108.2069574742571,28,316.689,55.2,19,54.85469819178082
4362,262.287424,5.6,6,67.96577468493152,107.1824323309237,25,312.287424,55.6,15,117.9657746849315
4363,231.649,6.2,7,4.854698191780822,105.177451793636,20,281.649,56.2,23,54.85469819178082
4364,206.9450000000001,5.6,10,4.854698191780822,103.611683352064,22,256.9450000000001,55.6,18,54.85469819178082
4365,201.002,5.1,8,4.854698191780822,103.0931375888199,16,251.002,55.1,19,54.85469819178082
4366,191.924,4.6,9,4.854698191780822,102.0469179015314,30,241.924,54.6,17,54.85469819178082
4367,191.719,4.5,4,4.854698191780822,100.336967625458,24,241.719,54.5,15,54.85469819178082
4368,206.188,4.7,4,4.854698191780822,98.59948583734077,25,256.188,54.7,13,54.85469819178082
4369,204.142,4.9,4,4.905998548601684,97.52466580378484,26,254.142,54.9,14,54.90599854860169
4370,213.5709999999999,5.0,4,5.338174663447239,95.92137520406051,29,263.5709999999999,55.0,20,55.33817466344724
4371,215.182,4.5,3,4.905998548601684,96.84363863331939,29,265.182,54.5,18,54.90599854860169
4372,214.37,4.4,4,4.854698191780822,99.60062034045308,38,264.37,54.4,22,54.85469819178082
4373,226.84,4.4,8,4.854698191780822,107.3547735435772,37,276.84,54.4,27,54.85469819178082
4374,240.423,4.5,11,4.854698191780822,114.9438519637092,50,290.423,54.5,38,54.85469819178082
4375,238.237,4.9,9,30.0991287890411,118.2588130984094,25,288.237,54.9,24,80.0991287890411
4376,231.138,5.3,10,4.854698191780822,109.008079955073,24,281.138,55.3,24,54.85469819178082
4377,199.729,5.7,8,4.854698191780822,117.8801803566841,16,249.729,55.7,17,54.85469819178082
4378,196.951,5.7,7,4.854698191780822,116.8659076616252,35,246.951,55.7,22,54.85469819178082
4379,230.381,6.1,7,42.72134408767123,115.9733846926349,10,280.381,56.1,19,92.72134408767124
4380,237.45,5.8,8,4.854698191780822,114.5904798086403,13,287.45,55.8,16,54.85469819178082
4381,238.589,5.8,6,4.854698191780822,112.2162787222191,13,288.5889999999999,55.8,14,54.85469819178082
4382,234.482,6.1,4,4.854698191780822,109.2449595697002,18,284.482,56.1,14,54.85469819178082
4383,238.203,6.6,5,4.854698191780822,106.2431074224369,13,288.203,56.6,15,54.85469819178082
4384,243.537,6.0,8,4.854698191780822,103.5835445121529,21,293.537,56.0,15,54.85469819178082
4385,233.922,5.1,8,4.854698191780822,101.3926130364148,17,283.922,55.1,17,54.85469819178082
4386,233.304,4.9,11,67.96577468493152,100.0996345989576,18,283.304,54.9,15,117.9657746849315
4387,226.164,5.0,8,4.854698191780822,98.05191857307584,16,276.164,55.0,20,54.85469819178082
4388,233.24,4.9,9,4.854698191780822,96.22272665259803,16,283.24,54.9,21,54.85469819178082
4389,230.413,5.0,8,4.854698191780822,94.53044373386162,20,280.413,55.0,16,54.85469819178082
4390,224.142,5.2,7,4.854698191780822,93.15739442683783,8,274.142,55.2,13,54.85469819178082
4391,209.078,5.0,4,4.854698191780822,91.75443612515618,5,259.078,55.0,14,54.85469819178082
4392,197.901,5.1,3,4.854698191780822,91.13162399470393,5,247.901,55.1,13,54.85469819178082
4393,198.087,5.3,3,4.854698191780822,90.72339576852877,23,248.087,55.3,12,54.85469819178082
4394,193.995,5.3,3,5.338174663447239,90.25766977020362,18,243.995,55.3,12,55.33817466344724
4395,200.464,5.8,2,4.854698191780822,90.90386819160244,17,250.464,55.8,18,54.85469819178082
4396,193.148,6.2,4,4.854698191780822,90.05435109110817,30,243.148,56.2,14,54.85469819178082
4397,189.557,5.4,9,4.854698191780822,92.8093867395017,22,239.557,55.4,20,54.85469819178082
